rule_level,hour_of_day,day_of_week,failed_logins,src_ip_is_internal,src_ip_reputation,agent_os,event_count_1h,is_fim_event,has_mitre_tag,label
9,2,0,0,0,91,0,5110,0,1,1
5,7,2,0,1,0,2,10,0,0,0
7,1,4,0,0,72,1,5110,0,1,1
13,23,4,0,0,60,1,5110,0,1,1
13,20,2,0,0,65,1,5110,0,1,1
4,12,1,0,1,7,1,90,0,0,0
12,3,1,0,0,98,0,5110,0,1,1
2,14,0,0,1,11,2,60,0,0,0
3,21,5,0,0,56,2,2580,0,1,1
5,17,0,0,1,3,2,170,0,1,0
13,23,5,0,0,86,1,5110,0,0,1
9,18,2,0,0,51,1,2220,0,0,1
3,16,3,0,1,6,1,100,0,0,0
1,16,4,0,1,4,0,220,0,0,0
4,21,0,0,0,80,2,5110,0,1,1
4,18,0,0,1,9,1,10,0,0,0
11,22,0,0,0,93,0,5110,0,1,1
12,0,5,0,0,64,0,5110,0,1,1
12,20,1,0,0,88,0,5110,0,1,1
9,23,5,0,0,66,2,5110,0,1,1
11,21,2,0,0,71,2,690,0,1,1
11,3,5,0,0,53,2,2950,0,1,1
11,4,0,0,0,58,2,5110,0,1,1
12,3,1,0,0,61,1,5100,0,0,1
12,5,5,0,0,72,2,2970,0,0,1
13,18,1,0,0,87,2,5110,0,1,1
13,0,5,0,0,56,0,5110,0,0,1
9,0,1,0,0,93,1,5100,0,1,1
11,20,0,0,0,84,2,1430,0,1,1
9,4,4,0,0,72,0,1020,0,1,1
10,4,4,0,0,58,0,10,0,1,1
10,3,0,0,0,83,1,5110,0,0,1
11,9,0,0,1,11,0,10,0,0,0
6,2,3,0,0,72,2,2110,0,1,1
9,0,5,0,0,60,2,5110,0,1,1
9,10,3,0,1,1,2,250,0,1,0
11,18,5,0,0,65,0,5110,0,1,1
3,12,1,0,1,12,2,10,0,0,0
3,11,1,0,1,1,2,40,0,0,0
12,0,2,0,0,53,2,5110,0,1,1
5,18,6,0,1,65,2,1070,0,0,1
6,22,3,0,0,94,0,5110,0,1,1
10,21,1,0,0,63,0,5100,0,1,1
2,15,2,0,0,4,1,20,0,1,0
9,19,2,0,0,55,0,5110,0,1,1
10,19,3,0,0,93,1,5110,0,0,1
9,22,6,0,0,87,1,4460,0,1,1
11,23,0,0,0,51,2,5100,0,1,1
11,1,5,0,0,81,2,5110,0,1,1
10,2,2,0,0,57,0,5110,0,1,1
4,5,1,0,0,53,0,5110,0,0,1
9,1,6,0,0,67,1,5110,0,1,1
12,19,0,0,0,72,2,5110,0,0,1
3,7,1,0,0,14,0,10,0,1,0
9,5,6,0,0,61,0,5100,0,0,1
13,4,6,0,0,87,0,5100,0,1,1
3,8,3,0,1,7,0,120,0,0,0
5,12,1,0,1,6,1,10,0,0,0
12,0,2,0,0,85,0,5100,0,0,1
9,18,5,0,0,61,1,5110,0,1,1
12,0,4,0,0,74,2,10,0,1,1
10,19,2,0,0,57,1,5110,0,1,1
13,5,2,0,0,81,2,5110,0,1,1
5,19,6,0,0,84,1,5090,0,0,1
11,23,5,0,0,54,1,5110,0,1,1
12,20,6,0,0,87,2,4460,0,1,1
5,1,3,0,0,72,0,5090,0,0,1
11,18,1,0,0,74,1,5110,0,1,1
10,20,1,0,0,63,2,5110,0,0,1
13,21,5,0,0,72,2,1320,0,1,1
11,21,3,0,0,82,0,5110,0,1,1
9,19,2,0,0,79,1,5110,0,0,1
2,13,1,0,1,17,2,190,0,0,0
12,4,0,0,0,98,0,5110,0,0,1
2,12,3,0,1,5,0,110,0,0,0
10,4,6,0,0,75,1,5110,0,1,1
9,23,3,0,0,63,1,5110,0,1,1
12,19,4,0,0,72,0,5110,0,1,1
9,22,3,0,0,98,2,5110,0,1,1
10,21,3,0,0,82,0,5110,0,0,1
12,2,6,0,0,76,1,5110,0,0,1
9,20,5,0,0,72,2,5110,0,1,1
2,10,1,0,1,3,0,20,0,0,0
12,21,4,0,0,98,0,5110,0,1,1
5,8,4,0,0,15,1,40,0,0,0
5,4,5,0,0,79,1,5110,0,1,1
4,17,4,0,1,0,0,20,0,0,0
13,21,3,0,1,62,1,2080,0,1,1
12,1,1,0,0,97,2,5110,0,1,1
9,1,2,0,0,93,0,5110,0,0,1
13,0,5,0,0,96,1,5110,0,1,1
10,1,0,0,0,61,1,4420,0,0,1
9,1,5,0,0,74,0,5100,0,0,1
12,19,6,0,0,90,1,5110,0,0,1
13,5,2,0,0,59,0,5110,0,1,1
12,3,4,0,0,66,1,5110,0,1,1
9,3,6,0,0,68,2,5110,0,1,1
9,4,1,0,0,96,2,5100,0,1,1
10,19,3,0,0,68,1,5110,0,1,1
13,2,4,0,0,93,2,5100,0,0,1
13,1,4,0,1,55,0,2710,0,1,1
13,22,6,0,0,75,1,5110,0,1,1
9,1,5,0,0,69,1,5110,0,1,1
11,20,6,0,1,76,0,2840,0,1,1
9,0,2,0,0,52,1,5110,0,0,1
1,9,2,0,1,5,2,70,0,0,0
13,1,1,0,0,50,2,5110,0,1,1
9,18,5,0,0,56,2,2500,0,1,1
9,0,6,0,1,52,0,2430,0,1,1
9,1,1,0,0,82,0,2640,0,0,1
11,0,6,0,0,98,1,5110,0,0,1
13,3,4,0,0,66,2,5110,0,1,1
7,9,2,0,0,10,2,90,0,0,0
11,3,4,0,0,64,0,1120,0,1,1
2,9,2,0,0,19,1,10,0,0,0
13,4,2,0,0,68,0,5110,0,0,1
9,5,1,0,1,72,0,1140,0,1,1
12,19,3,0,1,84,0,2750,0,1,1
12,18,5,0,0,61,0,5110,0,1,1
10,18,4,0,0,74,1,5110,0,1,1
8,14,3,0,1,16,1,10,0,0,0
11,1,6,0,0,91,2,1430,0,1,1
9,5,1,0,0,55,1,5110,0,1,1
13,1,3,0,0,74,0,5110,0,1,1
9,21,1,0,0,62,1,5110,0,0,1
10,20,1,0,0,91,0,5110,0,1,1
10,0,1,0,0,50,2,5110,0,1,1
1,12,4,0,1,7,1,140,0,0,0
10,5,4,0,0,99,1,2740,0,1,1
11,20,6,0,0,81,0,5110,0,0,1
10,20,2,0,0,80,2,2320,0,1,1
11,18,6,0,0,83,2,2520,0,1,1
14,5,3,0,0,65,1,40,0,1,1
12,2,3,0,0,60,1,5100,0,1,1
4,4,2,0,0,61,2,5110,0,1,1
3,15,3,0,1,8,2,20,0,0,0
11,22,6,0,1,90,2,1220,0,1,1
10,4,6,0,0,83,0,5110,0,1,1
10,23,6,0,0,56,1,5110,0,1,1
4,18,6,0,0,86,1,5110,0,0,1
11,18,2,0,0,99,1,5110,0,1,1
11,19,3,0,0,75,0,5110,0,1,1
13,4,5,0,1,77,1,1140,0,0,1
4,12,4,0,1,11,2,10,0,0,0
3,7,2,0,1,1,1,10,0,1,0
13,18,4,0,0,55,1,5110,0,0,1
12,4,5,0,0,82,0,5110,0,1,1
11,19,3,0,0,83,1,5100,0,1,1
3,14,2,0,1,16,1,20,0,0,0
1,18,4,0,1,8,0,20,0,0,0
2,12,1,0,1,12,0,80,0,0,0
13,23,6,0,0,81,0,5110,0,1,1
4,17,3,0,1,17,0,30,0,0,0
12,4,5,0,0,70,2,5100,0,0,1
7,8,0,0,0,10,1,70,0,1,0
3,13,4,0,1,12,0,90,0,0,0
10,3,6,0,0,91,0,1210,0,1,1
11,19,3,0,0,62,2,5110,0,1,1
5,16,1,0,1,18,0,10,0,0,0
14,23,4,0,0,68,0,10,0,1,1
1,15,0,0,1,0,0,10,0,1,0
9,19,2,0,0,51,2,5110,0,1,1
12,23,3,0,0,52,1,1490,0,1,1
13,3,3,0,0,52,0,5100,0,0,1
2,10,3,0,0,2,0,200,0,0,0
11,5,0,0,0,89,0,5110,0,0,1
13,2,2,0,0,86,1,5110,0,1,1
5,16,4,0,1,12,0,10,0,0,0
6,9,3,0,1,14,2,10,1,0,0
11,19,3,0,0,51,1,5100,0,1,1
9,1,3,0,0,87,2,5100,0,0,1
9,22,3,0,0,99,1,5110,0,1,1
10,22,5,0,0,79,1,1100,0,1,1
3,14,1,0,1,7,0,10,0,0,0
9,21,3,0,0,56,0,5110,0,1,1
3,8,0,0,1,0,2,20,0,0,0
9,0,4,0,0,87,2,4660,0,1,1
12,18,4,0,0,66,2,5110,0,1,1
11,20,4,0,0,94,0,4490,0,1,1
4,1,2,0,0,55,0,5110,0,0,1
7,21,6,0,0,63,2,5100,0,1,1
4,13,1,0,1,7,1,10,0,0,0
10,4,0,0,0,65,2,5110,0,0,1
10,4,3,0,0,62,1,5110,0,0,1
2,7,3,0,1,1,1,70,0,0,0
9,22,5,0,0,92,2,5110,0,0,1
11,19,2,0,0,79,1,5100,0,1,1
4,9,2,0,1,11,2,10,0,0,0
11,0,3,0,0,96,2,5110,0,1,1
12,0,1,0,0,87,1,5110,0,1,1
13,19,5,0,0,87,0,5090,0,1,1
10,21,0,0,0,83,1,5110,0,1,1
11,3,4,0,0,90,0,5110,0,1,1
4,9,3,0,0,4,1,150,0,0,0
4,22,4,0,0,79,2,5110,0,1,1
9,5,5,0,0,69,0,5110,0,0,1
5,16,3,0,1,5,2,290,0,0,0
4,18,1,0,1,15,0,90,0,0,0
1,14,3,0,0,5,1,10,0,0,0
4,22,6,0,0,74,2,5110,0,1,1
9,18,2,0,0,68,0,5110,0,1,1
4,23,6,0,0,63,1,1320,0,1,1
12,3,4,0,0,74,1,5100,0,1,1
11,1,6,0,0,71,1,5100,0,0,1
6,22,1,0,0,65,2,5110,0,0,1
9,21,2,0,0,95,0,5110,0,1,1
10,18,5,0,0,93,2,2900,0,0,1
3,12,2,0,1,11,0,20,0,0,0
4,13,4,0,0,0,1,20,0,0,0
7,1,2,0,1,66,1,2120,0,0,1
10,19,4,0,0,88,2,2150,0,1,1
9,4,2,0,0,80,2,5110,0,1,1
12,4,6,0,0,61,2,2610,0,0,1
11,21,4,0,0,71,1,5090,0,1,1
9,2,3,0,0,60,1,4610,0,1,1
13,3,3,0,0,57,2,5100,0,0,1
13,23,6,0,0,55,2,5110,0,1,1
5,17,1,0,1,12,1,50,0,0,0
13,19,1,0,0,52,1,5110,0,1,1
12,0,4,0,0,97,1,5110,0,1,1
6,2,6,0,0,81,2,1050,0,1,1
9,18,0,0,0,93,1,5110,0,1,1
10,5,1,0,1,68,2,2180,0,1,1
11,21,4,0,0,70,1,2760,0,1,1
11,20,0,0,0,78,0,2230,0,1,1
11,21,6,0,0,50,1,5110,0,1,1
10,23,6,0,0,78,2,5110,0,1,1
12,22,2,0,0,74,2,3730,0,1,1
10,4,0,0,0,75,1,5100,0,1,1
11,22,2,0,0,86,2,5110,0,1,1
13,2,5,0,0,76,1,2310,0,1,1
4,21,5,0,0,64,0,2440,0,1,1
8,21,1,0,0,78,1,1070,0,1,1
10,2,1,0,0,63,2,5110,0,1,1
3,17,3,0,1,14,1,40,0,0,0
11,1,5,0,0,92,2,5110,0,1,1
11,5,4,0,0,89,0,5100,0,0,1
11,0,5,0,0,78,2,5110,0,1,1
2,9,3,0,1,12,1,30,0,0,0
11,23,5,0,0,91,0,5110,0,1,1
12,22,6,0,0,52,1,5110,0,1,1
13,21,3,0,0,91,2,2050,0,1,1
3,15,2,0,0,19,0,10,0,0,0
3,1,5,0,0,78,0,5110,0,1,1
10,1,1,0,0,63,1,2680,0,1,1
5,17,0,0,1,14,0,10,0,0,0
11,5,6,0,0,69,2,5100,0,1,1
8,23,1,0,0,71,2,5110,0,1,1
4,18,0,0,1,1,2,90,0,0,0
9,5,3,0,0,80,1,5110,0,1,1
4,22,5,0,0,50,1,5110,0,1,1
13,4,0,0,0,61,2,5110,0,1,1
9,2,1,0,0,58,1,5110,0,1,1
2,7,1,0,0,10,1,200,0,1,0
3,18,4,0,0,13,0,130,0,0,0
12,0,0,0,0,54,1,5110,0,1,1
10,3,0,0,0,90,2,5110,0,1,1
12,2,4,0,0,85,0,5110,0,1,1
5,3,1,0,0,87,2,1380,0,0,1
10,2,0,0,0,60,2,2560,0,1,1
12,20,6,0,0,61,1,1440,0,1,1
10,18,6,0,0,71,1,2200,0,1,1
11,21,0,0,0,72,0,2980,0,1,1
4,11,2,0,0,5,0,110,0,0,0
2,13,3,0,0,12,1,10,0,0,0
10,23,5,0,0,58,0,5110,0,1,1
11,1,4,0,0,79,1,120,0,1,1
9,2,4,0,1,55,0,2370,0,1,1
9,4,3,0,0,99,0,5110,0,1,1
4,19,1,0,0,86,2,5100,0,0,1
5,19,3,0,0,68,2,5100,0,1,1
10,2,2,0,0,58,2,5110,0,1,1
9,2,4,0,0,66,2,1560,0,1,1
11,19,4,0,0,55,2,5110,0,1,1
12,5,4,0,0,68,1,4790,0,0,1
13,18,6,0,0,59,1,5110,0,1,1
13,0,4,0,0,50,1,5100,0,1,1
13,23,0,0,0,52,1,5110,0,1,1
13,18,3,0,0,56,0,5110,0,0,1
6,5,5,0,0,95,2,5110,0,1,1
1,9,1,0,1,4,1,20,0,0,0
10,2,1,0,0,79,1,1480,0,1,1
6,18,5,0,0,66,0,2400,0,1,1
5,18,1,0,1,18,2,60,0,0,0
11,21,6,0,0,65,0,5110,0,1,1
6,18,0,0,0,65,1,5110,0,1,1
4,14,0,0,1,11,2,20,0,0,0
9,18,3,0,0,71,1,10,0,1,1
11,23,3,0,0,62,1,5110,0,1,1
13,18,6,0,0,93,0,10,0,0,1
9,23,2,0,0,65,0,5110,0,0,1
3,11,4,0,0,13,2,10,0,0,0
9,0,6,0,0,74,0,2310,0,1,1
9,1,1,0,0,69,0,5110,0,1,1
10,19,6,0,0,61,1,4570,0,1,1
4,13,0,0,1,12,0,150,0,0,0
11,4,1,0,0,71,1,5110,0,0,1
9,21,3,0,0,56,1,5100,0,1,1
7,0,4,0,0,56,1,5110,0,1,1
8,20,5,0,0,54,2,5110,0,1,1
14,0,5,0,0,79,1,20,0,1,1
10,21,2,0,0,66,2,2730,0,1,1
12,10,2,0,0,17,2,10,0,0,0
5,14,3,0,1,9,0,20,0,0,0
8,3,5,0,1,60,1,2580,0,1,1
10,23,3,0,0,91,2,5110,0,1,1
13,18,4,0,0,70,2,5110,0,1,1
11,2,3,0,0,50,2,5110,0,0,1
5,20,6,0,0,59,2,4780,0,1,1
7,3,4,0,0,62,2,5110,0,1,1
12,21,1,0,0,84,1,5110,0,1,1
12,19,4,0,0,86,1,5100,0,0,1
8,21,2,0,0,58,1,5110,0,0,1
12,23,5,0,0,82,1,5110,0,0,1
9,5,0,0,0,90,2,5110,0,1,1
9,19,1,0,0,53,2,1400,0,1,1
11,4,3,0,0,72,1,5110,0,1,1
13,21,5,0,0,90,0,5110,0,1,1
10,2,0,0,0,61,2,5100,0,0,1
12,9,0,0,1,7,0,160,0,0,0
7,20,1,0,0,87,2,5110,0,1,1
13,18,5,0,0,70,0,5110,0,1,1
9,20,6,0,0,84,1,5110,0,1,1
12,5,2,0,0,75,1,5110,0,0,1
9,5,0,0,0,94,2,1840,0,1,1
1,18,4,0,1,16,2,20,0,0,0
2,11,4,0,1,15,2,90,0,0,0
11,20,2,0,0,99,0,2070,0,1,1
11,3,2,0,0,64,1,1230,0,0,1
5,8,4,0,1,19,1,10,0,0,0
4,18,0,0,1,7,0,140,0,0,0
12,1,4,0,0,68,0,1870,0,1,1
13,20,3,0,0,63,1,5110,0,1,1
11,0,5,0,0,51,2,4520,0,1,1
11,1,1,0,0,73,2,5110,0,1,1
13,4,5,0,0,87,0,5110,0,1,1
7,1,2,0,0,96,1,1040,0,1,1
10,3,6,0,0,53,1,5110,0,0,1
11,20,3,0,0,78,1,5110,0,1,1
5,15,1,0,1,2,0,10,0,0,0
6,0,6,0,0,50,2,5110,0,1,1
10,18,1,0,0,89,2,1210,0,1,1
11,20,2,0,0,64,1,5110,0,0,1
12,2,4,0,0,85,0,2120,0,1,1
13,21,5,0,0,75,0,5110,0,1,1
13,22,4,0,0,54,0,5110,0,1,1
1,17,4,0,1,3,0,50,0,0,0
5,10,0,0,0,6,0,10,0,0,0
14,0,3,0,1,99,1,10,0,1,1
11,2,0,0,0,86,1,5100,0,1,1
13,23,5,0,0,73,2,5110,0,1,1
7,19,1,0,0,50,1,2020,0,1,1
10,0,6,0,0,58,0,5110,0,1,1
10,5,1,0,0,99,2,5110,0,1,1
4,14,3,0,1,12,0,60,0,0,0
9,0,1,0,0,59,0,5110,0,1,1
11,18,2,0,0,95,1,5110,0,0,1
9,18,0,0,0,83,2,1090,0,1,1
14,5,2,0,1,99,2,20,0,1,1
11,20,1,0,0,50,0,5110,0,1,1
13,23,4,0,0,58,1,5110,0,1,1
12,0,3,0,1,73,0,1050,0,0,1
11,5,2,0,0,58,0,5110,0,1,1
2,15,2,0,1,10,2,10,0,0,0
12,3,0,0,0,54,2,5110,0,1,1
2,15,3,0,1,1,0,10,0,0,0
11,23,5,0,0,89,1,5110,0,1,1
13,1,4,0,0,86,0,2020,0,0,1
5,7,4,0,1,9,1,50,0,1,0
12,23,0,0,0,50,1,5110,0,1,1
5,13,1,0,1,8,0,430,0,0,0
9,22,1,0,0,83,2,5110,0,0,1
10,1,1,0,0,78,0,5110,0,1,1
9,22,1,0,0,98,2,4490,0,1,1
3,18,3,0,1,16,0,170,0,0,0
11,4,6,0,0,93,0,5110,0,1,1
13,1,5,0,0,65,0,5110,0,0,1
1,15,0,0,1,18,0,30,0,0,0
11,1,6,0,1,73,0,2480,0,1,1
13,22,0,0,0,56,0,5110,0,1,1
5,8,3,0,0,8,0,40,0,0,0
13,20,4,0,0,94,0,2260,0,1,1
11,20,6,0,0,99,0,5110,0,1,1
9,21,6,0,0,89,1,5110,0,1,1
9,22,3,0,0,64,0,4780,0,1,1
13,4,4,0,0,69,1,5110,0,1,1
13,19,2,0,0,75,0,5110,0,1,1
9,23,0,0,1,93,0,2500,0,1,1
4,1,2,0,0,53,1,5110,0,0,1
13,1,3,0,0,84,1,5110,0,1,1
13,0,5,0,1,94,2,2820,0,0,1
10,20,0,0,1,96,0,1360,0,0,1
10,19,1,0,0,62,2,1040,0,1,1
11,19,5,0,0,84,2,5110,0,1,1
5,18,0,0,0,90,0,5110,0,0,1
13,22,4,0,0,91,1,5100,0,0,1
13,5,3,0,0,62,2,5110,0,0,1
9,1,6,0,0,85,1,5110,0,0,1
11,4,4,0,0,61,0,2840,0,1,1
6,3,5,0,0,65,0,5110,0,1,1
9,1,0,0,0,82,0,5110,0,0,1
9,2,2,0,0,64,2,5110,0,1,1
11,4,4,0,0,63,2,5110,0,0,1
9,21,3,0,0,93,1,1110,0,1,1
11,22,6,0,0,73,0,5110,0,1,1
12,3,4,0,1,51,0,2300,0,1,1
13,20,0,0,1,84,1,2660,0,1,1
12,18,6,0,0,73,0,5110,0,1,1
11,5,0,0,0,92,2,5110,0,0,1
11,2,4,0,0,78,1,1190,0,1,1
11,21,3,0,0,65,2,5110,0,1,1
4,22,4,0,0,90,0,2580,0,1,1
12,0,5,0,0,95,2,1320,0,1,1
12,2,3,0,0,86,0,5110,0,1,1
8,18,3,0,0,64,2,5100,0,1,1
11,23,5,0,0,64,0,5110,0,1,1
13,0,4,0,0,55,0,1160,0,1,1
12,23,6,0,0,95,1,5110,0,1,1
10,22,6,0,1,54,0,2440,0,1,1
13,22,2,0,0,78,0,2040,0,1,1
13,19,2,0,0,95,0,5110,0,1,1
11,2,1,0,0,73,0,2240,0,1,1
2,9,0,0,1,5,0,10,0,0,0
10,20,6,0,0,74,0,5110,0,1,1
12,1,6,0,1,52,0,2070,0,1,1
2,17,3,0,1,10,0,10,0,0,0
1,18,1,0,0,10,1,1560,0,0,0
2,14,3,0,0,7,1,10,0,0,0
4,15,3,0,1,9,1,220,0,0,0
4,12,1,0,1,3,1,10,0,0,0
12,18,0,0,1,59,2,1030,0,1,1
13,23,3,0,0,51,1,4510,0,1,1
11,18,2,0,0,70,2,1120,0,1,1
8,19,3,0,1,81,2,1470,0,1,1
2,10,0,0,1,15,0,10,0,0,0
13,2,4,0,0,57,2,5110,0,1,1
12,18,1,0,0,77,2,5110,0,0,1
10,21,4,0,0,83,1,5110,0,1,1
9,1,3,0,0,93,1,4750,0,0,1
5,23,1,0,0,63,1,5100,0,0,1
11,4,2,0,0,87,2,5100,0,0,1
11,19,2,0,0,80,1,1420,0,1,1
7,20,5,0,0,96,2,5110,0,1,1
13,23,6,0,0,70,0,5100,0,1,1
5,14,0,0,1,3,0,40,0,0,0
13,23,2,0,0,87,0,5110,0,1,1
9,3,5,0,0,72,0,5100,0,0,1
3,8,3,0,1,6,1,10,0,0,0
12,1,0,0,0,94,0,5110,0,1,1
9,22,0,0,0,75,0,5110,0,1,1
9,4,2,0,0,86,2,5110,0,1,1
14,22,4,0,0,51,0,40,0,1,1
11,20,5,0,0,52,2,4490,0,1,1
10,3,4,0,0,70,1,1450,0,1,1
11,21,2,0,0,97,2,5110,0,0,1
13,0,2,0,0,99,1,5110,0,1,1
11,2,4,0,0,52,0,5110,0,1,1
10,2,5,0,0,52,1,5110,0,1,1
12,3,2,0,0,75,0,2830,0,1,1
12,20,3,0,0,92,0,1470,0,1,1
11,18,5,0,0,72,0,5110,0,0,1
12,21,4,0,0,52,2,5100,0,1,1
13,19,0,0,1,87,0,2020,0,0,1
13,4,4,0,0,96,2,5110,0,1,1
8,2,5,0,0,82,1,5110,0,0,1
12,0,0,0,0,65,2,5110,0,1,1
10,1,6,0,0,76,2,2840,0,1,1
8,4,1,0,0,53,1,5110,0,1,1
7,20,4,0,0,63,1,5110,0,1,1
13,21,6,0,0,66,1,5090,0,0,1
6,21,4,0,0,82,0,2210,0,1,1
12,23,5,0,0,53,1,5110,0,1,1
6,1,3,0,0,96,1,5110,0,0,1
3,10,0,0,0,2,1,30,0,0,0
10,21,0,0,1,96,0,1420,0,1,1
12,0,5,0,0,50,2,5110,0,0,1
5,0,2,0,0,90,2,5110,0,1,1
13,3,5,0,0,94,2,5110,0,0,1
9,1,3,0,0,90,1,5110,0,1,1
13,18,3,0,0,71,0,2240,0,1,1
10,23,1,0,1,87,0,760,0,1,1
3,7,4,0,1,4,1,20,0,0,0
12,22,1,0,0,59,2,5110,0,1,1
9,0,1,0,0,73,0,2860,0,1,1
13,18,1,0,0,99,1,5110,0,1,1
4,8,2,0,1,9,2,10,0,0,0
13,2,1,0,0,50,0,5110,0,1,1
11,3,6,0,1,62,1,1200,0,1,1
13,22,1,0,0,75,1,2070,0,1,1
12,23,3,0,0,53,2,5110,0,1,1
6,12,0,0,1,1,2,20,0,0,0
10,18,3,0,0,57,0,5110,0,1,1
10,4,5,0,0,57,0,5100,0,1,1
10,3,5,0,0,65,0,5110,0,1,1
13,18,6,0,0,82,1,2010,0,0,1
5,20,6,0,0,75,0,5110,0,0,1
10,20,5,0,0,89,1,5110,0,0,1
11,0,0,0,0,67,2,5110,0,0,1
1,12,0,0,1,11,0,10,0,0,0
11,18,1,0,1,55,1,2200,0,0,1
10,0,5,0,0,78,1,5110,0,1,1
9,0,6,0,0,87,1,140,0,1,1
12,18,4,0,0,5,2,10,0,0,0
13,20,0,0,0,68,0,2620,0,1,1
2,11,0,0,1,16,1,140,0,0,0
9,4,5,0,0,74,2,5110,0,1,1
13,0,0,0,0,95,1,5110,0,1,1
9,3,4,0,0,74,0,5110,0,0,1
10,0,2,0,0,90,1,5110,0,0,1
4,3,6,0,0,59,0,5110,0,0,1
10,3,0,0,0,98,2,5110,0,0,1
11,3,6,0,0,93,0,5110,0,1,1
10,21,4,0,0,50,1,5110,0,1,1
11,0,4,0,0,88,2,5110,0,1,1
9,21,2,0,0,70,0,5110,0,0,1
11,19,2,0,0,99,1,5110,0,1,1
1,12,4,0,1,4,1,110,0,0,0
10,19,4,0,0,87,1,2680,0,1,1
7,2,5,0,0,62,1,740,0,0,1
12,4,0,0,0,57,0,5110,0,1,1
10,1,4,0,0,94,2,5110,0,1,1
11,0,3,0,0,68,0,5110,0,1,1
10,2,3,0,0,65,1,5110,0,1,1
11,2,6,0,0,78,0,2560,0,0,1
2,15,2,0,1,10,0,10,0,0,0
5,9,2,0,1,15,2,30,0,0,0
13,1,5,0,0,96,0,5100,0,1,1
12,21,0,0,0,74,0,5110,0,0,1
9,18,0,0,0,64,2,5110,0,0,1
10,18,2,0,0,66,2,5110,0,1,1
13,4,6,0,0,53,1,5110,0,1,1
13,21,3,0,0,91,2,10,0,0,1
9,22,5,0,0,86,0,5100,0,1,1
12,5,6,0,0,74,1,5110,0,1,1
11,19,2,0,0,99,0,1020,0,1,1
11,3,3,0,0,88,0,2760,0,0,1
9,21,4,0,0,53,2,5110,0,1,1
12,23,2,0,0,70,1,5110,0,1,1
13,20,1,0,0,53,1,5110,0,1,1
9,23,6,0,0,97,2,5110,0,1,1
12,20,0,0,0,84,0,2810,0,1,1
10,19,4,0,0,97,0,1420,0,0,1
11,1,6,0,0,78,0,5110,0,1,1
11,23,3,0,0,66,1,690,0,1,1
9,21,0,0,0,95,0,5110,0,1,1
13,23,0,0,0,59,1,5110,0,0,1
9,22,1,0,0,58,1,5110,0,1,1
13,4,0,0,1,87,1,2300,0,1,1
9,18,0,0,0,97,2,5110,0,1,1
12,1,3,0,0,92,1,5110,0,1,1
12,19,4,0,0,85,0,1050,0,1,1
13,19,5,0,0,57,0,5110,0,1,1
6,0,5,0,0,98,2,5100,0,1,1
13,2,3,0,0,80,1,5110,0,1,1
9,1,0,0,0,77,1,5110,0,0,1
2,12,0,0,1,2,0,30,0,0,0
9,22,3,0,0,55,0,5110,0,0,1
10,1,1,0,0,88,1,5110,0,1,1
7,22,1,0,0,99,1,5110,0,1,1
9,18,1,0,0,70,1,5110,0,1,1
13,20,3,0,0,96,1,5110,0,1,1
10,19,3,0,0,99,2,5110,0,1,1
9,2,3,0,0,61,0,5100,0,1,1
10,20,6,0,0,70,1,5110,0,1,1
12,5,4,0,0,86,1,4420,0,1,1
2,16,2,0,1,5,0,20,0,0,0
11,0,6,0,0,97,2,5110,0,1,1
4,12,0,0,1,11,0,10,0,0,0
13,20,4,0,0,87,1,5110,0,0,1
10,2,0,0,0,77,0,5110,0,1,1
3,9,0,0,1,0,0,20,0,1,0
11,0,1,0,0,79,2,5110,0,1,1
13,18,2,0,0,72,1,5110,0,0,1
9,18,2,0,1,0,0,50,0,0,0
13,23,0,0,0,58,0,5110,0,1,1
10,2,5,0,0,51,1,2690,0,0,1
10,1,4,0,0,54,2,5110,0,1,1
11,20,5,0,0,55,2,5110,0,1,1
2,16,4,0,1,7,2,20,0,0,0
4,7,0,0,1,9,2,10,0,0,0
3,14,2,0,1,5,2,10,0,0,0
10,4,0,0,0,72,2,5100,0,1,1
5,15,4,0,1,14,0,10,0,1,0
11,4,6,0,1,73,2,2200,0,1,1
9,23,3,0,0,71,1,5100,0,1,1
9,23,0,0,0,51,0,2100,0,1,1
10,5,6,0,0,76,2,5110,0,1,1
11,22,4,0,0,87,1,5100,0,1,1
10,23,1,0,0,73,1,5110,0,0,1
12,20,5,0,1,86,2,1440,0,1,1
11,21,5,0,0,53,1,5110,0,1,1
5,5,4,0,0,63,1,5110,0,0,1
10,23,0,0,0,73,1,5110,0,0,1
10,20,5,0,0,60,0,4730,0,1,1
2,17,2,0,0,16,1,100,0,0,0
10,21,6,0,0,80,0,5110,0,1,1
13,20,6,0,0,74,0,2300,0,1,1
12,23,5,0,0,64,1,5110,0,1,1
13,22,2,0,0,79,2,5110,0,1,1
9,18,5,0,0,65,0,5110,0,1,1
10,22,2,0,0,74,0,5110,0,1,1
9,21,5,0,0,99,2,2260,0,0,1
9,19,5,0,0,83,2,5100,0,1,1
13,4,6,0,0,58,1,5110,0,1,1
5,18,1,0,1,3,0,10,0,0,0
12,23,0,0,0,51,2,4550,0,1,1
12,5,4,0,0,68,2,5100,0,0,1
11,5,2,0,0,64,1,5110,0,1,1
2,8,2,0,1,9,1,270,0,0,0
12,19,6,0,1,96,1,2970,0,1,1
9,5,4,0,0,81,2,2870,0,1,1
